budget_id,budget_flops,schedule_regime,model_name,n_layer,n_head,n_embd,num_params,target_train_tokens,actual_train_tokens,actual_compute_proxy,fixed_schedule_horizon_steps,runs,mean_train_steps,mean_final_val_loss,std_final_val_loss,mean_best_val_loss,mean_final_test_loss,mean_runtime_sec,mean_tokens_per_second,actual_d_over_n,token_parameter_ratio
2,3200000000000.0,fixed,gpt_3l_56d,3,4,56,136696,3901601.6074598623,3903488,3201547173888.0,2304,3,1906.0,2.419618825117747,0.0011831308859204658,2.419061541557312,2.4178494811058044,10.982431729634603,355616.50692647934,28.55597822906303,28.55597822906303
2,3200000000000.0,fixed,gpt_3l_64d,3,4,64,174656,3053621.5952119213,3055616,3202090008576.0,2304,3,1492.0,2.4167175253232323,0.0039306221615882635,2.4167175253232323,2.4137039184570312,8.829065720240274,346448.85070461105,17.495053133015755,17.495053133015755
2,3200000000000.0,fixed,gpt_3l_72d,3,4,72,217224,2455222.8728562836,2455552,3200428965888.0,2304,3,1199.0,2.415588609377543,0.003444201511168807,2.415588609377543,2.414367512861888,7.637288888295491,321684.7887903713,11.304238942289986,11.304238942289986
2,3200000000000.0,fixed,gpt_3l_80d,3,4,80,264400,2017145.7387796268,2017280,3200212992000.0,2304,3,985.0,2.4258487582206727,0.0060100868276810205,2.4252718210220334,2.4228033542633054,6.39909307161967,315798.3198831904,7.6296520423600604,7.6296520423600604
2,3200000000000.0,fixed,gpt_4l_80d,4,4,80,342240,1558360.6046439146,1558528,3200343736320.0,2304,3,761.0,2.4379974246025085,0.0018824506748868863,2.4379974246025085,2.435288643836975,5.80757490793864,283494.231824552,4.553903693314633,4.553903693314633
2,3200000000000.0,fixed,gpt_4l_96d,4,4,96,484416,1100982.0760118025,1101824,3202447048704.0,2304,3,538.0,2.4572645982106525,0.005867989115991506,2.4572645982106525,2.4526973009109496,3.7658199469248452,292665.8908101765,2.274540890474303,2.274540890474303
2,3200000000000.0,fixed,gpt_5l_96d,5,4,96,596256,894470.3840855829,894976,3201808859136.0,2304,3,437.0,2.469327652454376,0.0011693954775834749,2.469327652454376,2.4646716952323913,3.0658250649770102,294439.796624155,1.500992862126335,1.500992862126335
2,3200000000000.0,matched,gpt_2l_16d,2,4,16,12736,41876046.901172526,41877504,3200111345664.0,2649,3,20448.0,2.440359699726105,0.0034570385329950465,2.4402122338612875,2.435834761460622,64.81490500768025,647365.5933891846,3288.120603015075,3288.120603015075
2,3200000000000.0,matched,gpt_2l_20d,2,4,20,17840,29895366.218236174,29896704,3200143196160.0,2649,3,14598.0,2.397553785641988,0.004947900589864857,2.3973772406578067,2.3952828367551167,45.12909563382467,665142.7319368969,1675.8242152466369,1675.8242152466369
2,3200000000000.0,matched,gpt_2l_24d,2,4,24,23712,22492127.75528565,22493184,3200150274048.0,2304,3,10983.0,2.381727886199951,0.025114483771029705,2.3814633528391522,2.380494284629822,53.57455746332804,419927.41161978553,948.5991902834008,948.5991902834008
2,3200000000000.0,matched,gpt_2l_28d,2,4,28,30352,17571604.287471447,17571840,3200042926080.0,2304,3,8580.0,2.376767853895823,0.006259600865462927,2.376639437675476,2.3744671225547793,40.80971916516622,431522.11800274457,578.9351607801792,578.9351607801792
2,3200000000000.0,matched,gpt_2l_32d,2,4,32,37760,14124293.785310734,14125056,3200172687360.0,2304,3,6897.0,2.3879143714904782,0.008208430795411318,2.3874765157699582,2.385261050860087,29.622679789861042,477199.7144881382,374.07457627118646,374.07457627118646
2,3200000000000.0,matched,gpt_2l_36d,2,4,36,45936,11610356.437942645,11612160,3200497090560.0,2304,3,5670.0,2.369248267014821,0.013737313919593699,2.3690757314364115,2.3673593560854593,25.961433569590252,448412.4376643027,252.78996865203763,252.78996865203763
2,3200000000000.0,matched,gpt_2l_40d,2,4,40,54880,9718172.983479107,9719808,3200538378240.0,2304,3,4746.0,2.392616395155589,0.005053920392981723,2.392504711945852,2.390792226791382,20.25323756535848,481565.2562209454,177.11020408163265,177.11020408163265
2,3200000000000.0,matched,gpt_2l_44d,2,4,44,64592,8256956.485839319,8257536,3200224591872.0,2649,3,4032.0,2.393321410814921,0.007171995325743014,2.3921567638715104,2.389333347479502,12.39082662264506,669301.6095447283,127.84146643547189,127.84146643547189
2,3200000000000.0,matched,gpt_2l_48d,2,4,48,75072,7104290.991759023,7104512,3200099549184.0,2304,3,3469.0,2.399177634716034,0.010224168081032782,2.399134846528371,2.395762737592061,16.25562556584676,437926.38319398114,94.63597612958226,94.63597612958226
2,3200000000000.0,matched,gpt_2l_52d,2,4,52,86320,6178560.395427865,6178816,3200132382720.0,2649,3,3017.0,2.404731114705404,0.00740953884872889,2.404595609505971,2.4020132223765054,11.060354789098104,560215.8570362744,71.58035217794254,71.58035217794254
2,3200000000000.0,matched,gpt_2l_56d,2,4,56,98336,5423581.733376722,5425152,3200926482432.0,2304,3,2649.0,2.4087795734405515,0.0014649617648194008,2.4087795734405515,2.406750929355621,11.190825859705607,490994.2706025199,55.169541164985354,55.169541164985354
2,3200000000000.0,matched,gpt_2l_60d,2,4,60,111120,4799616.030717542,4800512,3200597360640.0,2649,3,2344.0,2.412612267335256,0.008830485150385653,2.412612267335256,2.4092879136403402,8.745720227559408,551068.1773167123,43.201151907847375,43.201151907847375
2,3200000000000.0,matched,gpt_2l_64d,2,4,64,124672,4277891.854893908,4278272,3200284360704.0,2304,3,2089.0,2.415375264485677,0.0030952576818113193,2.4152639349301652,2.412505769729614,8.746998945871988,490985.381735451,34.31622176591376,34.31622176591376
2,3200000000000.0,matched,gpt_3l_48d,3,4,48,103344,5160757.599215565,5160960,3200125501440.0,2304,3,2520.0,2.421359427769979,0.0007197932109701599,2.4213537494341533,2.4191647052764895,16.130004008611042,320527.7212832433,49.93961913608918,49.93961913608918
2,3200000000000.0,matched,gpt_3l_56d,3,4,56,136696,3901601.6074598623,3903488,3201547173888.0,2304,3,1906.0,2.432611052195231,0.001370208463375653,2.432611052195231,2.4291851917902627,12.595076322555542,310674.86529172986,28.55597822906303,28.55597822906303
2,3200000000000.0,matched,gpt_3l_64d,3,4,64,174656,3053621.5952119213,3055616,3202090008576.0,2304,3,1492.0,2.4381615956624345,0.0020413855099936174,2.4381615956624345,2.4345369974772137,8.464691480000814,362428.61806015455,17.495053133015755,17.495053133015755
2,3200000000000.0,matched,gpt_3l_72d,3,4,72,217224,2455222.8728562836,2455552,3200428965888.0,2304,3,1199.0,2.4420268972714743,0.0022076023514250036,2.4420268972714743,2.437888828913371,7.077307383219401,361657.69707555586,11.304238942289986,11.304238942289986
2,3200000000000.0,matched,gpt_3l_80d,3,4,80,264400,2017145.7387796268,2017280,3200212992000.0,2304,3,985.0,2.44667983452479,0.00393007986387324,2.4465777715047197,2.4428418000539143,6.23177695274353,323883.28931434156,7.6296520423600604,7.6296520423600604
2,3200000000000.0,matched,gpt_4l_80d,4,4,80,342240,1558360.6046439146,1558528,3200343736320.0,2304,3,761.0,2.4620946804682413,0.0017783424753677341,2.4620123028755185,2.4571476101875303,6.99792202313741,224210.10096435665,4.553903693314633,4.553903693314633
2,3200000000000.0,matched,gpt_4l_96d,4,4,96,484416,1100982.0760118025,1101824,3202447048704.0,2304,3,538.0,2.4774444421132404,0.0018993153003473528,2.4774444421132404,2.4715243776639304,3.5862212975819907,308194.9758710344,2.274540890474303,2.274540890474303
2,3200000000000.0,matched,gpt_5l_96d,5,4,96,596256,894470.3840855829,894976,3201808859136.0,2304,3,437.0,2.497262990474701,0.0014659171697424843,2.497262990474701,2.4910092234611514,3.6453742186228433,245536.4127046816,1.500992862126335,1.500992862126335
3,5000000000000.0,fixed,gpt_2l_20d,2,4,20,17840,46711509.71599402,46712832,5000141537280.0,4038,3,22809.0,2.460484238465627,0.0023767345479389686,2.4603596727053323,2.45659894545873,69.91195583343506,668869.8898741606,2618.432286995516,2618.432286995516
3,5000000000000.0,fixed,gpt_2l_24d,2,4,24,23712,35143949.61763383,35145728,5000253014016.0,3601,3,17161.0,2.454455490907033,0.0009344899896059539,2.453465418020884,2.4505032936731976,81.3890020052592,431889.90911652165,1482.191632928475,1482.191632928475
3,5000000000000.0,fixed,gpt_2l_28d,2,4,28,30352,27455631.699174136,27457536,5000346796032.0,3601,3,13407.0,2.443872137864431,0.001188400169008927,2.4438674211502076,2.4404608329137165,63.67492413520813,431289.1298185128,904.636794939378,904.636794939378
3,5000000000000.0,fixed,gpt_2l_32d,2,4,32,37760,22069209.03954802,22069248,5000008826880.0,3601,3,10776.0,2.4314212560653687,0.0017827128449669194,2.4311333378156026,2.428847793738047,45.719995419184364,482958.26892603794,584.4610169491525,584.4610169491525
3,5000000000000.0,fixed,gpt_2l_36d,2,4,36,45936,18141181.934285384,18141184,5000000569344.0,3601,3,8858.0,2.4113228559494018,0.015513180238899953,2.410986336072286,2.4072781125704448,41.5929753780365,436382.4982593243,394.9230233368164,394.9230233368164
3,5000000000000.0,fixed,gpt_2l_40d,2,4,40,54880,15184645.286686104,15185920,5000419737600.0,3601,3,7415.0,2.4052463372548423,0.00553245661699872,2.4044007142384847,2.4024073521296185,36.05068548520406,421264.80664455256,276.7113702623907,276.7113702623907
3,5000000000000.0,fixed,gpt_2l_44d,2,4,44,64592,12901494.509123936,12902400,5000350924800.0,4038,3,6300.0,2.360798927148183,0.010102471996660731,2.360798927148183,2.3577350497245786,19.768292268117268,653487.3376317291,199.75229130542482,199.75229130542482
3,5000000000000.0,fixed,gpt_2l_48d,2,4,48,75072,11100454.674623473,11102208,5000789753856.0,3601,3,5421.0,2.3691209991772966,0.027106730870503297,2.368670129776001,2.36673944791158,24.952497402826946,444998.840283108,147.88746803069054,147.88746803069054
3,5000000000000.0,fixed,gpt_2l_52d,2,4,52,86320,9654000.617856039,9654272,5000140554240.0,4038,3,4714.0,2.31541713476181,0.026260838577838418,2.315203634897868,2.3153381228446963,14.311638593673706,676108.0720288918,111.84281742354031,111.84281742354031
3,5000000000000.0,fixed,gpt_2l_56d,2,4,56,98336,8474346.458401129,8474624,5000163753984.0,3601,3,4138.0,2.3123464783032737,0.006549004027992852,2.31226224899292,2.313021202882131,19.43435835838318,437934.821780358,86.18027985681744,86.18027985681744
3,5000000000000.0,fixed,gpt_2l_60d,2,4,60,111120,7499400.047996161,7499776,5000250654720.0,4038,3,3662.0,2.260709822177887,0.021173314312000195,2.2600290775299072,2.264051425457001,13.94637163480123,544081.312764597,67.49258459323254,67.49258459323254
3,5000000000000.0,fixed,gpt_2l_64d,2,4,64,124672,6684206.023271732,6684672,5000348565504.0,3601,3,3264.0,2.2588969985644023,0.008877728229409531,2.2576519807179767,2.2615302364031473,13.31848963101705,502055.88886092656,53.61806981519507,53.61806981519507
3,5000000000000.0,fixed,gpt_3l_48d,3,4,48,103344,8063683.74877432,8065024,5000831041536.0,3601,3,3938.0,2.35756014585495,0.0032094817308983246,2.35756014585495,2.3560163378715515,23.980334917704266,336375.74685200024,78.04056355472983,78.04056355472983
3,5000000000000.0,fixed,gpt_3l_56d,3,4,56,136696,6096252.511656035,6096896,5000527773696.0,3601,3,2977.0,2.3102668364842733,0.009380453584697235,2.3094473123550414,2.310770551363627,18.30319046974182,333143.0632314428,44.60186106396676,44.60186106396676
3,5000000000000.0,fixed,gpt_3l_64d,3,4,64,174656,4771283.742518627,4771840,5000582922240.0,3601,3,2330.0,2.2928576389948527,0.0061864182529172045,2.2928576389948527,2.295123489697774,13.399380127588907,356636.91790261,27.3213631366801,27.3213631366801
3,5000000000000.0,fixed,gpt_3l_72d,3,4,72,217224,3836285.738837943,3837952,5002171711488.0,3601,3,1874.0,2.2930189609527587,0.008124170056006505,2.2930189609527587,2.296235179901123,12.230390071868896,313895.35991383315,17.668176628733473,17.668176628733473
3,5000000000000.0,fixed,gpt_3l_80d,3,4,80,264400,3151790.216843167,3151872,5000129740800.0,3601,3,1539.0,2.3106942772865295,0.011760919899438857,2.3106942772865295,2.311980080604553,9.828887144724527,322316.3656681413,11.920847201210288,11.920847201210288
3,5000000000000.0,fixed,gpt_4l_80d,4,4,80,342240,2434938.4447561167,2435072,5000274247680.0,3601,3,1189.0,2.359497094154358,0.005464124628629513,2.359497094154358,2.358144934972127,11.085768381754557,220151.79244316567,7.115100514259,7.115100514259
3,5000000000000.0,fixed,gpt_4l_96d,4,4,96,484416,1720284.4937684415,1720320,5000103198720.0,3601,3,840.0,2.396004343032837,0.00735341460747341,2.396004343032837,2.392946994304657,6.075407981872559,283677.9313294,3.55132778438367,3.55132778438367
3,5000000000000.0,fixed,gpt_5l_96d,5,4,96,596256,1397609.9751337233,1398784,5004200116224.0,3601,3,683.0,2.4345062414805096,0.0058558415056036515,2.4345062414805096,2.432925856113434,5.649292230606079,248320.42550278784,2.34594536574894,2.34594536574894
3,5000000000000.0,matched,gpt_2l_20d,2,4,20,17840,46711509.71599402,46712832,5000141537280.0,4038,3,22809.0,2.326456685860952,0.012455976073870922,2.325974218050639,2.327463551362355,69.54306983947754,672416.2234443807,2618.432286995516,2618.432286995516
3,5000000000000.0,matched,gpt_2l_24d,2,4,24,23712,35143949.61763383,35145728,5000253014016.0,3601,3,17161.0,2.280509169896444,0.001316439348516703,2.2792637387911476,2.2833985209465024,81.35078692436218,432094.69664424966,1482.191632928475,1482.191632928475
3,5000000000000.0,matched,gpt_2l_28d,2,4,28,30352,27455631.699174136,27457536,5000346796032.0,3601,3,13407.0,2.265271707375844,0.009826840334137226,2.2649144808451336,2.2680428266525268,61.02460694313049,451412.23206355004,904.636794939378,904.636794939378
3,5000000000000.0,matched,gpt_2l_32d,2,4,32,37760,22069209.03954802,22069248,5000008826880.0,3601,3,10776.0,2.2603005329767862,0.0026079339201729454,2.259878389040629,2.2638404607772826,45.76208345095316,483028.76748544973,584.4610169491525,584.4610169491525
3,5000000000000.0,matched,gpt_2l_36d,2,4,36,45936,18141181.934285384,18141184,5000000569344.0,3601,3,8858.0,2.256378487745921,0.019657863483661834,2.2559959173202517,2.2592700441678364,40.796940883000694,445178.48041271855,394.9230233368164,394.9230233368164
3,5000000000000.0,matched,gpt_2l_40d,2,4,40,54880,15184645.286686104,15185920,5000419737600.0,3601,3,7415.0,2.2699476877848306,0.0012216877413622795,2.2688406387964886,2.2724222858746845,35.885634342829384,424852.9248812133,276.7113702623907,276.7113702623907
3,5000000000000.0,matched,gpt_2l_44d,2,4,44,64592,12901494.509123936,12902400,5000350924800.0,4038,3,6300.0,2.249222028255463,0.006522944856388117,2.249136316776276,2.252310764789581,22.507764895757038,588876.2482457729,199.75229130542482,199.75229130542482
3,5000000000000.0,matched,gpt_2l_48d,2,4,48,75072,11100454.674623473,11102208,5000789753856.0,3601,3,5421.0,2.263751145203908,0.011672927946842377,2.263660470644633,2.2671926259994506,25.104571024576824,442372.8674245563,147.88746803069054,147.88746803069054
3,5000000000000.0,matched,gpt_2l_52d,2,4,52,86320,9654000.617856039,9654272,5000140554240.0,4038,3,4714.0,2.280222837130229,0.027043003536635326,2.2797547618548077,2.2833410183588665,14.274834473927816,679589.9984420537,111.84281742354031,111.84281742354031
3,5000000000000.0,matched,gpt_2l_56d,2,4,56,98336,8474346.458401129,8474624,5000163753984.0,3601,3,4138.0,2.278253666559855,0.007741178370549213,2.2780852437019345,2.2799396594365438,19.1643324693044,444078.81328948186,86.18027985681744,86.18027985681744
3,5000000000000.0,matched,gpt_2l_60d,2,4,60,111120,7499400.047996161,7499776,5000250654720.0,4038,3,3662.0,2.283009898662567,0.02727915668069541,2.2828134775161746,2.2847169558207194,13.394644816716513,579888.357371388,67.49258459323254,67.49258459323254
3,5000000000000.0,matched,gpt_2l_64d,2,4,64,124672,6684206.023271732,6684672,5000348565504.0,3601,3,3264.0,2.2832051436106364,0.006579489817318153,2.2822256882985434,2.284922671318054,12.355532566706339,562958.8330403905,53.61806981519507,53.61806981519507
3,5000000000000.0,matched,gpt_3l_48d,3,4,48,103344,8063683.74877432,8065024,5000831041536.0,3601,3,3938.0,2.329232331116994,0.0023792427174898047,2.329232331116994,2.3286815087000527,24.802578290303547,325293.1008986134,78.04056355472983,78.04056355472983
3,5000000000000.0,matched,gpt_3l_56d,3,4,56,136696,6096252.511656035,6096896,5000527773696.0,3601,3,2977.0,2.356579891840617,0.012107989321455197,2.356536022822062,2.355346786975861,17.450395345687866,349593.7651055309,44.60186106396676,44.60186106396676
3,5000000000000.0,matched,gpt_3l_64d,3,4,64,174656,4771283.742518627,4771840,5000582922240.0,3601,3,2330.0,2.3729255914688108,0.008076045588748335,2.3729255914688108,2.371196774641673,13.050982157389322,366148.2160127017,27.3213631366801,27.3213631366801
3,5000000000000.0,matched,gpt_3l_72d,3,4,72,217224,3836285.738837943,3837952,5002171711488.0,3601,3,1874.0,2.389345157146454,0.007494686022867622,2.389345157146454,2.3873948097229003,12.021576404571533,321459.6434982989,17.668176628733473,17.668176628733473
3,5000000000000.0,matched,gpt_3l_80d,3,4,80,264400,3151790.216843167,3151872,5000129740800.0,3601,3,1539.0,2.4005504369735715,0.010300544933005218,2.4005504369735715,2.3985406120618187,9.582691510518393,329065.9339025072,11.920847201210288,11.920847201210288
3,5000000000000.0,matched,gpt_4l_80d,4,4,80,342240,2434938.4447561167,2435072,5000274247680.0,3601,3,1189.0,2.42146627108256,0.0027509578161878045,2.42146627108256,2.4193550785382585,11.713873306910196,208136.5072330872,7.115100514259,7.115100514259
3,5000000000000.0,matched,gpt_4l_96d,4,4,96,484416,1720284.4937684415,1720320,5000103198720.0,3601,3,840.0,2.4361628452936808,0.002810204380468598,2.4361628452936808,2.432309603691101,5.3838709990183515,331064.52771989227,3.55132778438367,3.55132778438367
3,5000000000000.0,matched,gpt_5l_96d,5,4,96,596256,1397609.9751337233,1398784,5004200116224.0,3601,3,683.0,2.448760124047597,0.00254659202533968,2.448760124047597,2.445025078455607,6.090929985046387,229673.39455775998,2.34594536574894,2.34594536574894
4,8000000000000.0,fixed,gpt_2l_24d,2,4,24,23712,56230319.388214126,56231936,8000229998592.0,5762,3,27457.0,2.4019261042277016,0.005629978873238309,2.4014989217122396,2.399665113290151,130.1013045310974,432241.0285187655,2371.454790823212,2371.454790823212
4,8000000000000.0,fixed,gpt_2l_28d,2,4,28,30352,43929010.718678616,43929600,8000107315200.0,5762,3,21450.0,2.3629868268966674,0.016958514804488848,2.3629868268966674,2.3620447794596355,99.98008155822754,439476.55534221465,1447.337901950448,1447.337901950448
4,8000000000000.0,fixed,gpt_2l_32d,2,4,32,37760,35310734.46327683,35311616,8000199720960.0,5762,3,17242.0,2.341091557343801,0.0030395592736968476,2.340950318177541,2.3407256126403806,73.63739816347758,479751.2597698821,935.1593220338983,935.1593220338983
4,8000000000000.0,fixed,gpt_2l_36d,2,4,36,45936,29025891.094856612,29026304,8000113803264.0,5762,3,14173.0,2.293739155928294,0.012463779457629894,2.293356823921204,2.2964629650115964,63.26113033294678,459670.3433243772,631.8857540926507,631.8857540926507
4,8000000000000.0,fixed,gpt_2l_40d,2,4,40,54880,24295432.458697766,24297472,8000671580160.0,5762,3,11864.0,2.279660709698995,0.006764926814316659,2.279001780351003,2.281896952788035,57.2777472337087,424403.0430798945,442.73819241982505,442.73819241982505
4,8000000000000.0,fixed,gpt_2l_44d,2,4,44,64592,20642391.214598298,20643840,8000561479680.0,6300,3,10080.0,2.216556497414907,0.008122030691687371,2.2157488465309143,2.2219773451487224,30.71852962176005,672778.8879070317,319.6036660886797,319.6036660886797
4,8000000000000.0,fixed,gpt_2l_48d,2,4,48,75072,17760727.479397558,17762304,8000710115328.0,5762,3,8673.0,2.2157580812772113,0.0038897730459064193,2.2144399245580035,2.2218186537424724,40.29209280014038,441296.7965627012,236.60358056265986,236.60358056265986
4,8000000000000.0,fixed,gpt_2l_52d,2,4,52,86320,15446400.988569664,15448064,8000861306880.0,6300,3,7543.0,2.1783771077791854,0.01589531831949932,2.1774356603622436,2.186480665206909,25.074558178583782,618122.2935393425,178.96274328081557,178.96274328081557
4,8000000000000.0,fixed,gpt_2l_56d,2,4,56,98336,13558954.333441805,13559808,8000503676928.0,5762,3,6621.0,2.163187611103058,0.006479808125480167,2.162272465229034,2.171160904566447,31.056602954864502,437654.98587701377,137.89261308167914,137.89261308167914
4,8000000000000.0,fixed,gpt_2l_60d,2,4,60,111120,11999040.076793857,11999232,8000127959040.0,6300,3,5859.0,2.1218613346417747,0.005915499782288306,2.121636176109314,2.1329474290211996,20.407120784123737,598185.6180980575,107.98444924406047,107.98444924406047
4,8000000000000.0,fixed,gpt_2l_64d,2,4,64,124672,10694729.637234772,10696704,8001476886528.0,5762,3,5223.0,2.1200780351956685,0.005309069805044553,2.1200780351956685,2.1306069533030194,21.199896097183228,507366.810933519,85.79876796714579,85.79876796714579
4,8000000000000.0,fixed,gpt_3l_48d,3,4,48,103344,12901893.998038912,12902400,8000313753600.0,5762,3,6300.0,2.189180262883504,0.006489134540749836,2.189180262883504,2.1974706053733826,38.4489549001058,335664.3207298852,124.84904784022295,124.84904784022295
4,8000000000000.0,fixed,gpt_3l_56d,3,4,56,136696,9754004.018649656,9754624,8000508493824.0,5762,3,4763.0,2.1429861267407735,0.010489774436182292,2.142855981985728,2.1536114772160846,30.209850708643597,323248.52554614126,71.35998127231228,71.35998127231228
4,8000000000000.0,fixed,gpt_3l_64d,3,4,64,174656,7634053.988029803,7634944,8000932675584.0,5762,3,3728.0,2.1221434473991394,0.004246881261427136,2.1220491051673886,2.1316758314768474,19.846596479415894,384776.40279563796,43.714181018688166,43.714181018688166
4,8000000000000.0,fixed,gpt_3l_72d,3,4,72,217224,6138057.182140709,6139904,8002407038976.0,5762,3,2998.0,2.1326929092407227,0.003422008679771003,2.132453207174937,2.142240476608276,18.893288532892864,326182.2240739665,28.26531138364085,28.26531138364085
4,8000000000000.0,fixed,gpt_3l_80d,3,4,80,264400,5042864.346949067,5044224,8002156953600.0,5762,3,2463.0,2.147299913565318,0.005718567202672694,2.1466821710268658,2.15519814491272,14.6470418771108,347859.776262751,19.07800302571861,19.07800302571861
4,8000000000000.0,fixed,gpt_4l_80d,4,4,80,342240,3895901.5116097867,3897344,8002962063360.0,5762,3,1903.0,2.195345894495646,0.009024586708544982,2.1930176138877866,2.2016134023666383,18.224470059076946,214088.95181230563,11.387751285647498,11.387751285647498
4,8000000000000.0,fixed,gpt_4l_96d,4,4,96,484416,2752455.190029506,2752512,8000165117952.0,5762,3,1344.0,2.242064102490743,0.003678894009600495,2.242064102490743,2.2455520550409953,8.835819085439047,313965.6441594306,5.682124455013873,5.682124455013873
4,8000000000000.0,fixed,gpt_5l_96d,5,4,96,596256,2236175.9602139574,2236416,8000858750976.0,5762,3,1092.0,2.2983564416567486,0.009314218743191955,2.2983564416567486,2.2988166014353433,9.107473134994507,245809.07586973472,3.750764772178393,3.750764772178393
4,8000000000000.0,matched,gpt_2l_24d,2,4,24,23712,56230319.388214126,56231936,8000229998592.0,5762,3,27457.0,2.209961024920146,0.0062806140812770046,2.2085588415463766,2.216577970981598,128.72969190279642,437015.01604507794,2371.454790823212,2371.454790823212
4,8000000000000.0,matched,gpt_2l_28d,2,4,28,30352,43929010.718678616,43929600,8000107315200.0,5762,3,21450.0,2.177933661142985,0.006276568337530329,2.1774277091026306,2.1847089767456054,99.68010354042053,440815.9792028754,1447.337901950448,1447.337901950448
4,8000000000000.0,matched,gpt_2l_32d,2,4,32,37760,35310734.46327683,35311616,8000199720960.0,5762,3,17242.0,2.15258496205012,0.012995603198865124,2.1520424246788026,2.1621923446655273,72.97539679209392,484016.84750110906,935.1593220338983,935.1593220338983
4,8000000000000.0,matched,gpt_2l_36d,2,4,36,45936,29025891.094856612,29026304,8000113803264.0,5762,3,14173.0,2.142361636956533,0.019897434149110816,2.141758565107981,2.15218577782313,69.40435290336609,418285.9831498467,631.8857540926507,631.8857540926507
4,8000000000000.0,matched,gpt_2l_40d,2,4,40,54880,24295432.458697766,24297472,8000671580160.0,5762,3,11864.0,2.140436061223348,0.004407128925930752,2.1398655851682027,2.1506168047587075,56.188121954600014,432634.8171979995,442.73819241982505,442.73819241982505
4,8000000000000.0,matched,gpt_2l_44d,2,4,44,64592,20642391.214598298,20643840,8000561479680.0,6300,3,10080.0,2.128420571486155,0.003938509375713347,2.128186591466268,2.1389400680859882,30.269752105077107,682109.3208257701,319.6036660886797,319.6036660886797
4,8000000000000.0,matched,gpt_2l_48d,2,4,48,75072,17760727.479397558,17762304,8000710115328.0,5762,3,8673.0,2.1306111653645834,0.002370603500349844,2.1293943802515667,2.1413293202718098,41.94673252105713,424343.79072490224,236.60358056265986,236.60358056265986
4,8000000000000.0,matched,gpt_2l_52d,2,4,52,86320,15446400.988569664,15448064,8000861306880.0,6300,3,7543.0,2.139022946357727,0.009166353542791097,2.1386589845021566,2.1477918068567914,22.528424978256226,686579.2502758922,178.96274328081557,178.96274328081557
4,8000000000000.0,matched,gpt_2l_56d,2,4,56,98336,13558954.333441805,13559808,8000503676928.0,5762,3,6621.0,2.1342107812563578,0.005243036510744906,2.133166738351186,2.1442819158236186,31.096457481384277,436521.55390250037,137.89261308167914,137.89261308167914
4,8000000000000.0,matched,gpt_2l_60d,2,4,60,111120,11999040.076793857,11999232,8000127959040.0,6300,3,5859.0,2.1373222311337785,0.00551753256883506,2.137062136332194,2.1478440960248313,18.99329702059428,633210.479217763,107.98444924406047,107.98444924406047
4,8000000000000.0,matched,gpt_2l_64d,2,4,64,124672,10694729.637234772,10696704,8001476886528.0,5762,3,5223.0,2.139050324757894,0.004983816353042286,2.139050324757894,2.148081600666046,22.311571041742962,479893.43441605475,85.79876796714579,85.79876796714579
4,8000000000000.0,matched,gpt_3l_48d,3,4,48,103344,12901893.998038912,12902400,8000313753600.0,5762,3,6300.0,2.1662787795066833,0.0049547653831308325,2.1662787795066833,2.1758382240931193,38.52307422955831,336867.5196719999,124.84904784022295,124.84904784022295
4,8000000000000.0,matched,gpt_3l_56d,3,4,56,136696,9754004.018649656,9754624,8000508493824.0,5762,3,4763.0,2.1895870208740233,0.007888853801700688,2.189118520418803,2.196677561601003,30.601395845413208,318800.2600381352,71.35998127231228,71.35998127231228
4,8000000000000.0,matched,gpt_3l_64d,3,4,64,174656,7634053.988029803,7634944,8000932675584.0,5762,3,3728.0,2.209826302528381,0.0029141125135982698,2.2091307083765668,2.215843391418457,19.57406957944234,390865.5403336496,43.714181018688166,43.714181018688166
4,8000000000000.0,matched,gpt_3l_72d,3,4,72,217224,6138057.182140709,6139904,8002407038976.0,5762,3,2998.0,2.2282967885335285,0.005412177394088356,2.2282967885335285,2.232297094662984,18.90856909751892,325134.3406323556,28.26531138364085,28.26531138364085
4,8000000000000.0,matched,gpt_3l_80d,3,4,80,264400,5042864.346949067,5044224,8002156953600.0,5762,3,2463.0,2.261233599980672,0.010808505295695216,2.2607379158337912,2.2650715430577595,16.456844488779705,307011.35977044003,19.07800302571861,19.07800302571861
4,8000000000000.0,matched,gpt_4l_80d,4,4,80,342240,3895901.5116097867,3897344,8002962063360.0,5762,3,1903.0,2.3097896854082745,0.017458712036655617,2.3097896854082745,2.3093241771062214,16.53004217147827,238359.39984617502,11.387751285647498,11.387751285647498
4,8000000000000.0,matched,gpt_4l_96d,4,4,96,484416,2752455.190029506,2752512,8000165117952.0,5762,3,1344.0,2.3535895784695944,0.009878449797393798,2.3535895784695944,2.352237089474996,9.298378864924112,296032.80333126057,5.682124455013873,5.682124455013873
4,8000000000000.0,matched,gpt_5l_96d,5,4,96,596256,2236175.9602139574,2236416,8000858750976.0,5762,3,1092.0,2.3953221281369523,0.006061831352887165,2.3953221281369523,2.3928269465764362,8.577690124511719,262206.11557873565,3.750764772178393,3.750764772178393
