actual_compute_proxy,actual_d_over_n,actual_train_tokens,approx_final_compute_proxy,best_step,best_val_loss,bias,budget_flops,budget_id,device,dropout,final_lr,final_test_loss,final_train_loss,final_val_loss,fixed_schedule_horizon_steps,mlp_ratio,model_name,n_embd,n_head,n_layer,num_params,run_id,runtime_sec,schedule_regime,seed,target_d_over_n,target_train_tokens,test_perplexity,tokens_per_second,tokens_per_step,train_steps,unclipped_train_steps,val_perplexity,token_parameter_ratio
3200150274048.0,948.5991902834008,22493184,3200150274048.0,10950,2.3519558906555176,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3531525850296022,2.3956613540649414,2.352749490737915,2304,4.0,gpt_2l_24d,24,4,2,23712,b2__gpt_2l_24d__matched__seed0,54.58758759498596,matched,0,948.5546455501708,22492127.75528565,10.518678536619163,412056.75119568885,2048,10983,10983,10.51443937179393,948.5991902834008
3200150274048.0,948.5991902834008,22493184,3200150274048.0,10983,2.3971797585487367,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.394855868816376,2.405205726623535,2.3971797585487367,2304,4.0,gpt_2l_24d,24,4,2,23712,b2__gpt_2l_24d__matched__seed1,52.84936213493347,matched,1,948.5546455501708,22492127.75528565,10.966617313632034,425609.375238457,2048,10983,10983,10.992132158366097,948.5991902834008
3200150274048.0,948.5991902834008,22493184,3200150274048.0,10983,2.395254409313202,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3934744000434875,2.3954579830169678,2.395254409313202,2304,4.0,gpt_2l_24d,24,4,2,23712,b2__gpt_2l_24d__matched__seed2,53.2867226600647,matched,2,948.5546455501708,22492127.75528565,10.951477734104976,422116.1084252107,2048,10983,10983,10.970988825799163,948.5991902834008
3200042926080.0,578.9351607801792,17571840,3200042926080.0,8550,2.471602165699005,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4676106572151184,2.4861068725585938,2.4718131184577943,2304,4.0,gpt_2l_28d,28,4,2,30352,b2__gpt_2l_28d__fixed__seed0,40.657158613204956,fixed,0,578.9273948165343,17571604.287471447,11.794232693631963,432195.4755168965,2048,8580,8580,11.843901792546474,578.9351607801792
3200042926080.0,578.9351607801792,17571840,3200042926080.0,8580,2.473291313648224,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4683046460151674,2.4634742736816406,2.473291313648224,2304,4.0,gpt_2l_28d,28,4,2,30352,b2__gpt_2l_28d__fixed__seed1,39.83541798591614,fixed,1,578.9273948165343,17571604.287471447,11.802420599855502,441110.9733105486,2048,8580,8580,11.861422337414428,578.9351607801792
3200042926080.0,578.9351607801792,17571840,3200042926080.0,8500,2.470407223701477,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.464360761642456,2.4643895626068115,2.470654010772705,2304,4.0,gpt_2l_28d,28,4,2,30352,b2__gpt_2l_28d__fixed__seed2,41.323564529418945,fixed,2,578.9273948165343,17571604.287471447,11.755964885888929,425225.6599860912,2048,8580,8580,11.830181388206496,578.9351607801792
3200042926080.0,578.9351607801792,17571840,3200042926080.0,8580,2.377086615562439,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3746552228927613,2.4194273948669434,2.377086615562439,2304,4.0,gpt_2l_28d,28,4,2,30352,b2__gpt_2l_28d__matched__seed0,39.354283571243286,matched,0,578.9273948165343,17571604.287471447,10.747307121769952,446503.8721436663,2048,8580,8580,10.773469838554725,578.9351607801792
3200042926080.0,578.9351607801792,17571840,3200042926080.0,8550,2.382476735115051,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.381743824481964,2.396355628967285,2.3828619837760927,2304,4.0,gpt_2l_28d,28,4,2,30352,b2__gpt_2l_28d__matched__seed1,39.52529525756836,matched,1,578.9273948165343,17571604.287471447,10.8237611560675,444572.0110499445,2048,8580,8580,10.835870614091416,578.9351607801792
3200042926080.0,578.9351607801792,17571840,3200042926080.0,8580,2.370354962348938,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.367002320289612,2.3870623111724854,2.370354962348938,2304,4.0,gpt_2l_28d,28,4,2,30352,b2__gpt_2l_28d__matched__seed2,43.54957866668701,matched,2,578.9273948165343,17571604.287471447,10.665372944147155,403490.4708146229,2048,8580,8580,10.701190129609936,578.9351607801792
3200172687360.0,374.07457627118646,14125056,3200172687360.0,6750,2.467118728160858,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4626688241958616,2.480745792388916,2.467722547054291,2304,4.0,gpt_2l_32d,32,4,2,37760,b2__gpt_2l_32d__fixed__seed0,29.378214120864868,fixed,0,374.05439050081395,14124293.785310734,11.736091345811893,480800.3625369509,2048,6897,6897,11.795552422261952,374.07457627118646
3200172687360.0,374.07457627118646,14125056,3200172687360.0,6700,2.4621625185012816,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4599051594734194,2.4502081871032715,2.4635716676712036,2304,4.0,gpt_2l_32d,32,4,2,37760,b2__gpt_2l_32d__fixed__seed1,28.614211320877075,fixed,1,374.05439050081395,14124293.785310734,11.703701502129995,493637.7886359666,2048,6897,6897,11.746691983947892,374.07457627118646
3200172687360.0,374.07457627118646,14125056,3200172687360.0,6850,2.4634910583496095,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4591365218162538,2.48260235786438,2.4635696411132812,2304,4.0,gpt_2l_32d,32,4,2,37760,b2__gpt_2l_32d__fixed__seed2,29.832666635513306,fixed,2,374.05439050081395,14124293.785310734,11.694709052837542,473476.1452127547,2048,6897,6897,11.746668178620313,374.07457627118646
3200172687360.0,374.07457627118646,14125056,3200172687360.0,6850,2.3845188498497008,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.383716869354248,2.4216554164886475,2.3854551315307617,2304,4.0,gpt_2l_32d,32,4,2,37760,b2__gpt_2l_32d__matched__seed0,29.047394275665283,matched,0,374.05439050081395,14124293.785310734,10.845138004320878,486276.1825019669,2048,6897,6897,10.864006091603182,374.07457627118646
3200172687360.0,374.07457627118646,14125056,3200172687360.0,6850,2.3808393836021424,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3784071683883665,2.385540008544922,2.3812166690826415,2304,4.0,gpt_2l_32d,32,4,2,37760,b2__gpt_2l_32d__matched__seed1,29.024453163146973,matched,1,374.05439050081395,14124293.785310734,10.787706172441698,486660.5382917227,2048,6897,6897,10.818056855591594,374.07457627118646
3200172687360.0,374.07457627118646,14125056,3200172687360.0,6897,2.3970713138580324,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3936591148376465,2.432373285293579,2.3970713138580324,2304,4.0,gpt_2l_32d,32,4,2,37760,b2__gpt_2l_32d__matched__seed2,30.796191930770874,matched,2,374.05439050081395,14124293.785310734,10.953500820901647,458662.422670725,2048,6897,6897,10.990940184626783,374.07457627118646
3200497090560.0,252.78996865203763,11612160,3200497090560.0,5650,2.4556041836738585,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4530022025108336,2.444096088409424,2.457034146785736,2304,4.0,gpt_2l_36d,36,4,2,45936,b2__gpt_2l_36d__fixed__seed0,29.10887861251831,fixed,0,252.7507061551429,11610356.437942645,11.623189559300723,398921.58521717065,2048,5670,5670,11.670148215627663,252.78996865203763
3200497090560.0,252.78996865203763,11612160,3200497090560.0,5600,2.4553064703941345,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.452143394947052,2.4693169593811035,2.456466567516327,2304,4.0,gpt_2l_36d,36,4,2,45936,b2__gpt_2l_36d__fixed__seed1,28.428591012954712,fixed,1,252.7507061551429,11610356.437942645,11.61321176130938,408467.65830597864,2048,5670,5670,11.663526360821065,252.78996865203763
3200497090560.0,252.78996865203763,11612160,3200497090560.0,5650,2.454782211780548,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4510835647583007,2.475226879119873,2.4555960178375242,2304,4.0,gpt_2l_36d,36,4,2,45936,b2__gpt_2l_36d__fixed__seed2,26.237907886505127,fixed,2,252.7507061551429,11610356.437942645,11.600910248805006,442571.87159241654,2048,5670,5670,11.653377100052769,252.78996865203763
3200497090560.0,252.78996865203763,11612160,3200497090560.0,5650,2.370142865180969,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.36839702129364,2.3872289657592773,2.3706604719161986,2304,4.0,gpt_2l_36d,36,4,2,45936,b2__gpt_2l_36d__matched__seed0,24.214897632598877,matched,0,252.7507061551429,11610356.437942645,10.680258328417976,479546.111496558,2048,5670,5670,10.704459945030118,252.78996865203763
3200497090560.0,252.78996865203763,11612160,3200497090560.0,5670,2.3822249293327333,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3807541728019714,2.414118766784668,2.3822249293327333,2304,4.0,gpt_2l_36d,36,4,2,45936,b2__gpt_2l_36d__matched__seed1,27.27468228340149,matched,1,252.7507061551429,11610356.437942645,10.813054701359835,425748.68074876873,2048,5670,5670,10.828969772908197,252.78996865203763
3200497090560.0,252.78996865203763,11612160,3200497090560.0,5670,2.354859399795532,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3529268741607665,2.4242866039276123,2.354859399795532,2304,4.0,gpt_2l_36d,36,4,2,45936,b2__gpt_2l_36d__matched__seed2,26.394720792770386,matched,2,252.7507061551429,11610356.437942645,10.516304624466626,439942.52074758126,2048,5670,5670,10.536647302778995,252.78996865203763
3200538378240.0,177.11020408163265,9719808,3200538378240.0,4746,2.4520400524139405,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4484453916549684,2.472890853881836,2.4520400524139405,2304,4.0,gpt_2l_40d,40,4,2,54880,b2__gpt_2l_40d__fixed__seed0,22.22961115837097,fixed,0,177.0804115065435,9718172.983479107,11.570345374854135,437245.97478349623,2048,4746,4746,11.61201168459896,177.11020408163265
3200538378240.0,177.11020408163265,9719808,3200538378240.0,4650,2.4504990100860597,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.4453033566474915,2.4660534858703613,2.450930893421173,2304,4.0,gpt_2l_40d,40,4,2,54880,b2__gpt_2l_40d__fixed__seed1,20.177754402160645,fixed,1,177.0804115065435,9718172.983479107,11.53404799831343,481709.1043074247,2048,4746,4746,11.599139257518669,177.11020408163265
3200538378240.0,177.11020408163265,9719808,3200538378240.0,4700,2.453272008895874,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.449022340774536,2.436856746673584,2.4545288562774656,2304,4.0,gpt_2l_40d,40,4,2,54880,b2__gpt_2l_40d__fixed__seed2,19.67729115486145,fixed,2,177.0804115065435,9718172.983479107,11.57702280151374,493960.67393141333,2048,4746,4746,11.64094769723676,177.11020408163265
3200538378240.0,177.11020408163265,9719808,3200538378240.0,4746,2.3984298944473266,True,3200000000000.0,2,cuda,0.1,5.9999999999999995e-05,2.3966308712959288,2.42891263961792,2.3984298944473266,2304,4.0,gpt_2l_40d,40,4,2,54880,b2__gpt_2l_40d__matched__seed0,21.731542825698853,matched,0,177.0804115065435,9718172.983479107,10.986100372679765,447267.27770592266,2048,4746,4746,11.00588241043039,177.11020408163265
